filmtv_id;actors;genre;year;nb_comedy;nb_drama
3;Kim Rossi Stuart;1;1991;0;0
3;Simona Cavallari;1;1991;0;3
3;Ennio Fantastichini;1;1991;1;5
3;Orso Maria Guerrini;1;1991;1;3
3;Silli Togni;1;1991;1;0
3;Maria Pia Calzone;1;1991;0;0
3;Luciano Curreli;1;1991;0;0
3;Francesco Maria DominedÃ²;1;1991;0;0
18;Mickey Rourke;0;1982;0;1
18;Steve Guttenberg;0;1982;0;0
18;Ellen Barkin;0;1982;0;0
18;Daniel Stern;0;1982;1;0
18;Kevin Bacon;0;1982;1;0
18;Timothy Daly;0;1982;0;0
18;Paul Reiser;0;1982;0;0
18;Kelle Kipp;0;1982;0;0
18;Colette Blonigan;0;1982;0;0
20;Eduardo De Filippo;0;1942;1;0
20;Peppino De Filippo;0;1942;1;0
20;Clelia Matania;0;1942;4;0
20;Paolo Stoppa;0;1942;4;1
20;Nario Bernardi;0;1942;0;0
20;Augusto Di Giovanni;0;1942;1;0
20;Edwige Maul;0;1942;0;0
20;Italia Marchesini;0;1942;0;0
22;Gian Maria VolontÃ©;1;1967;3;4
22;Irene Papas;1;1967;0;3
22;Gabriele Ferzetti;1;1967;12;13
22;Salvo Randone;1;1967;2;8
22;Laura Nucci;1;1967;0;0
22;Mario Scaccia;1;1967;0;1
22;Luigi Pistilli;1;1967;0;0
22;Leopoldo Trieste;1;1967;7;0
26;Christopher Walken;1;1986;1;3
26;Sean Penn;1;1986;3;2
26;Chris Penn;1;1986;1;2
26;Mary Stuart Masterson;1;1986;1;0
26;Millie Perkins;1;1986;0;4
26;Eileen Ryan;1;1986;0;0
26;Tracey Walter;1;1986;0;0
26;David Strathairn;1;1986;0;0
26;Kiefer Sutherland;1;1986;1;0
26;Candy Clark;1;1986;2;1
32;Julia Roberts;1;1990;1;1
32;Patrick Bergin;1;1990;0;0
32;Kevin Anderson;1;1990;0;3
32;Elizabeth Lawrence;1;1990;0;0
32;Kyle Secor;1;1990;1;0
32;Claudette Nevins;1;1990;1;0
32;Tony Abatemarco;1;1990;0;0
32;Marita Geraghty;1;1990;0;0
32;Harley Venton;1;1990;0;0
37;Claudia Cardinale;0;1975;12;14
37;Monica Vitti;0;1975;20;7
37;Vittorio Gassman;0;1975;39;17
37;Giancarlo Giannini;0;1975;10;7
37;Renato Pozzetto;0;1975;2;0
47;Rob Lowe;0;1986;3;2
47;Demi Moore;0;1986;2;1
47;James Belushi;0;1986;0;1
47;Elizabeth Perkins;0;1986;0;0
47;George DiCenzo;0;1986;0;0
47;Robin Thomas;0;1986;0;0
47;Megan Mullally;0;1986;0;0
49;Henry Fonda;1;1964;6;9
49;Dan O'Herlihy;1;1964;0;2
49;Walter Matthau;1;1964;1;2
49;Dom DeLuise;1;1964;0;0
49;Frank Overton;1;1964;0;2
49;Edward Binns;1;1964;0;1
49;Fritz Weaver;1;1964;0;0
49;Larry Hagman;1;1964;0;0
51;Tony Curtis;0;1959;3;5
51;Jack Lemmon;0;1959;3;0
51;Marilyn Monroe;0;1959;14;4
51;Joe E. Brown;0;1959;1;0
51;George Raft;0;1959;0;4
51;Pat O'Brien;0;1959;4;5
51;Nehemiah Persoff;0;1959;0;2
51;Joan Shawlee;0;1959;0;0
55;Rodney Dangerfield;0;1986;2;0
55;Keith Gordon;0;1986;1;0
55;Sally Kellerman;0;1986;3;1
55;Robert Downey jr.;0;1986;1;0
55;Burt Young;0;1986;2;4
55;Ned Beatty;0;1986;3;3
55;Terry Farrell;0;1986;0;0
55;Paxton Whitehead;0;1986;0;0
55;M. Emmet Walsh;0;1986;0;2
55;Adrienne Barbeau;0;1986;1;0
58;Jessica Tandy;0;1989;2;4
58;Morgan Freeman;0;1989;0;8
58;Dan Aykroyd;0;1989;11;0
58;Patty LuPone;0;1989;1;0
58;Esther Rolle;0;1989;0;0
59;Elizabeth Perkins;0;1989;4;0
59;Judge Reinhold;0;1989;6;1
59;Maurine Mueller;0;1989;0;0
59;Michael J. Pollard;0;1989;2;1
59;Jeffrey Jones;0;1989;2;0
59;Rhea Perlman;0;1989;0;0
59;Brion James;0;1989;2;0
68;Anna Magnani;0;1945;7;2
68;Nino Besozzi;0;1945;2;2
68;Virgilio Riento;0;1945;5;0
68;Lauro Gazzolo;0;1945;6;3
68;Vito Annichiarico;0;1945;0;0
68;Sandro Ruffini;0;1945;3;0
68;Marisa Vernati;0;1945;0;0
68;Aldo Silvani;0;1945;0;2
69;Anna Magnani;0;1946;8;3
69;Vittorio De Sica;0;1946;13;1
69;Virgilio Riento;0;1946;6;0
69;Galeazzo Benti;0;1946;0;1
69;Laura Gore;0;1946;0;0
69;Zora Piazza;0;1946;0;0
69;Lauro Gazzolo;0;1946;8;3
73;Jerry CalÃ ;0;1991;23;0
73;Alba Parietti;0;1991;1;0
73;Eva Grimaldi;0;1991;3;3
73;Teo Teocoli;0;1991;12;1
73;Mauro Di Francesco;0;1991;8;0
73;Salvatore Marino;0;1991;0;0
73;Franco Oppini;0;1991;3;0
73;Piermaria Cecchini;0;1991;0;0
73;Guido Nicheli;0;1991;1;0
80;Gigi Sammarchi;0;1983;1;0
80;Andrea Roncato;0;1983;1;0
80;Simona Marchini;0;1983;0;0
80;Gegia;0;1983;2;0
80;Anna Kanakis;0;1983;0;0
80;Mirella Banti;0;1983;0;0
80;Cinzia Berni;0;1983;0;0
80;Serena Grandi;0;1983;0;0
82;Paola Barbara;0;1943;1;2
82;Germana Paolieri;0;1943;2;3
82;Miguel Ligero;0;1943;0;0
82;Lauro Gazzolo;0;1943;2;3
82;Luis de Arnedillo;0;1943;0;0
82;Rafael Navarro;0;1943;0;0
82;Manuel ArbÃ³;0;1943;0;1
82;Carmen Arrojo;0;1943;0;0
83;Aldo Fabrizi;0;1955;21;7
83;Walter Chiari;0;1955;18;1
83;Alberto Sordi;0;1955;25;3
83;Peppino De Filippo;0;1955;21;0
83;Mara Berni;0;1955;0;0
83;Nino Besozzi;0;1955;3;2
83;Mario Riva;0;1955;7;1
83;Riccardo Billi;0;1955;7;1
88;Joan Fontaine;0;1950;3;3
88;Joseph Cotten;0;1950;3;7
88;FranÃ§oise Rosay;0;1950;0;0
88;Jessica Tandy;0;1950;0;3
88;Robert Arthur;0;1950;0;0
88;Jimmy Lydon;0;1950;0;0
88;Fortunio Bonanova;0;1950;2;2
89;Clark Gable;0;1934;1;2
89;Claudette Colbert;0;1934;1;1
89;Walter Connolly;0;1934;1;0
89;Roscoe Karns;0;1934;0;0
89;Jameson Thomas;0;1934;1;0
89;Alan Hale;0;1934;0;1
89;Arthur Hoyt;0;1934;0;1
89;Blanche Friderici;0;1934;0;1
92;Franco Citti;1;1961;0;0
92;Franca Pasut;1;1961;0;0
92;Adriana Asti;1;1961;0;1
92;Paola Guidi;1;1961;0;0
92;Silvana Corsini;1;1961;0;0
92;Luciano Conti;1;1961;0;0
92;Luciano Gonini;1;1961;0;0
92;Renato Capogna;1;1961;0;0
94;Valerie Dumas;1;1987;0;0
94;Marvin Sither;1;1987;0;0
94;Catherine Malard;1;1987;0;0
94;Julie Ravix;1;1987;0;0
94;Sally Nyolo;1;1987;0;0
94;Maka Kotto;1;1987;0;0
94;FranÃ§ois Maistre;1;1987;0;3
100;Gino Cervi;1;1942;2;6
100;Mariella Lotti;1;1942;1;2
100;Paolo Stoppa;1;1942;4;1
100;Vanna Vanni;1;1942;1;0
100;Carlo Lombardi;1;1942;1;0
100;Annibale Betrone;1;1942;0;1
100;Marina Doge;1;1942;1;0
100;Wanda Capodaglio;1;1942;0;0
105;Alessandro Benvenuti;0;1982;0;0
105;Francesco Nuti;0;1982;0;0
105;Athina Cenci;0;1982;0;0
105;Lucilla Baroni;0;1982;0;0
105;Riccardo Cioni;0;1982;0;0
105;Donata Genazzani;0;1982;0;0
105;Paolo Hendel;0;1982;0;0
105;Novello Novelli;0;1982;0;0
107;Susan Hayward;1;1961;1;13
107;Dean Martin;1;1961;18;1
107;Wilfrid Hyde-White;1;1961;4;1
107;Martin Balsam;1;1961;0;0
107;Ralph Meeker;1;1961;0;0
107;Frank Maxwell;1;1961;0;0
107;Connie Sawyer;1;1961;0;0
107;Ford Rainey;1;1961;0;0
108;Erminio Macario;0;1949;11;0
108;Isa Barzizza;0;1949;3;0
108;Gianni Agus;0;1949;0;0
109;Stewart Granger;0;1949;0;4
109;Jean Simmons;0;1949;0;4
109;Helen Cherry;0;1949;0;0
109;Edwin Styles;0;1949;0;0
109;Raymond Young;0;1949;0;0
109;Beatrice Varley;0;1949;0;0
109;Joan Swinstead;0;1949;0;0
109;Wilfrid Hyde-White;0;1949;0;0
114;Maria Denis;1;1940;3;0
114;Adriano Rimoldi;1;1940;0;0
114;Clara Calamai;1;1940;0;2
114;Carlo Campanini;1;1940;2;0
114;Bianca Della Corte;1;1940;0;0
114;Carla Minello;1;1940;0;0
114;Paolo Carlini;1;1940;0;0
115;Brandon de Wilde;1;1956;0;0
115;Walter Brennan;1;1956;2;8
115;Sidney Poitier;1;1956;0;2
115;Phil Harris;1;1956;0;0
115;William Hopper;1;1956;0;2
115;Louise Beavers;1;1956;3;0
115;George Chandler;1;1956;0;0
118;Michael Redgrave;0;1951;0;0
118;Jean Kent;0;1951;1;1
118;Nigel Patrick;0;1951;0;0
118;Wilfrid Hyde-White;0;1951;1;0
118;Brian Smith;0;1951;0;0
118;Bill Travers;0;1951;0;0
118;Ronald Howard;0;1951;0;0
119;Giorgio De Lullo;1;1954;1;4
119;Tamara Lees;1;1954;4;6
119;Andrea Checchi;1;1954;7;15
119;Leopoldo Valentini;1;1954;0;1
119;Maria Grazia Francia;1;1954;1;4
119;Charles Fawcett;1;1954;0;0
119;Dante Maggio;1;1954;1;5
121;Greer Garson;1;1950;0;6
121;Walter Pidgeon;1;1950;3;6
121;John Hodiak;1;1950;0;3
121;Leo Genn;1;1950;0;2
121;Cathy O'Donnell;1;1950;0;1
121;Reginald Owen;1;1950;2;3
121;Anthony Bushell;1;1950;0;0
121;Richard Gale;1;1950;0;0
122;Anthony Perkins;0;1963;2;4
122;Brigitte Bardot;0;1963;5;5
122;Gregoire Aslan;0;1963;3;2
122;Denise Provence;0;1963;0;0
122;Jean-Marc Tennberg;0;1963;0;0
122;Hans Verner;0;1963;0;0
122;Jacques Monod;0;1963;0;0
123;Dudley Moore;0;1984;10;0
123;Nastassja Kinski;0;1984;1;4
123;Armand Assante;0;1984;2;0
123;Cassie Yates;0;1984;0;2
123;Richard Libertini;0;1984;1;0
123;Albert Brooks;0;1984;0;1
123;Richard B. Shull;0;1984;1;1
126;Marcello Mastroianni;1;1960;19;10
126;Simone Signoret;1;1960;2;4
126;Sandra Milo;1;1960;3;2
126;Emmanuelle Riva;1;1960;0;1
126;Domenico Modugno;1;1960;2;1
126;Antoinette Weynen;1;1960;0;0
126;Gina Rovere;1;1960;0;0
127;Bibi Andersson;1;1971;2;5
127;Elliott Gould;1;1971;4;0
127;Max Von Sydow;1;1971;0;7
127;Sheila Reid;1;1971;0;0
129;Catherine Spaak;0;1966;9;3
129;Nino Manfredi;0;1966;31;4
129;Vittorio Caprioli;0;1966;7;3
129;Maria Grazia Buccella;0;1966;6;0
129;Mario Pisu;0;1966;3;3
129;Gino Pernice;0;1966;1;0
129;Akim Tamiroff;0;1966;5;5
130;MarilÃ¹ Tolo;0;1963;0;0
130;Luigi Giuliani;0;1963;1;1
130;Umberto D'Orsi;0;1963;1;0
130;Peppino De Filippo;0;1963;53;1
130;Bice Valori;0;1963;14;1
130;Didi Perego;0;1963;2;3
130;Maria Grazia Buccella;0;1963;1;0
130;Francesco MulÃ¨;0;1963;3;0
130;Gino Bramieri;0;1963;9;1
131;Robert Hays;0;1980;0;0
131;Julie Hagerty;0;1980;0;0
131;Leslie Nielsen;0;1980;0;2
131;Lloyd Bridges;0;1980;1;4
131;Peter Graves;0;1980;0;0
131;Kareem Abdul-Jabbar;0;1980;0;0
131;Robert Stack;0;1980;3;3
131;Lorna Patterson;0;1980;0;0
131;Frank Ashmore;0;1980;0;0
131;Maureen McGovern;0;1980;0;0
132;Judy Landers;0;1987;0;0
132;Brett Cullen;0;1987;0;0
132;Sherman Hemsley;0;1987;1;0
132;Mary Cadorette;0;1987;0;0
132;Don Most;0;1987;0;0
132;Sandahl Bergman;0;1987;0;0
132;Wendie Jo Sperber;0;1987;1;0
132;Dennis Burkley;0;1987;0;0
133;Robert Hays;0;1982;1;0
133;Julie Hagerty;0;1982;1;0
133;Raymond Burr;0;1982;3;2
133;Lloyd Bridges;0;1982;2;4
133;Chad Everett;0;1982;2;0
133;Chuck Connors;0;1982;2;0
133;Rip Thorn;0;1982;0;0
133;John Dehner;0;1982;1;0
133;Peter Graves;0;1982;1;0
133;William Shatner;0;1982;0;2
134;Louis Seigner;1;1974;2;3
134;Michael Lonsdale;1;1974;4;3
134;Ivo Garrani;1;1974;1;8
134;FranÃ§ois Maistre;1;1974;0;1
134;Jacques Spiesser;1;1974;0;0
134;Roland Bertin;1;1974;0;0
134;Henri Serre;1;1974;0;0
134;Heinz Bennent;1;1974;0;0
134;Hans Richter;1;1974;0;0
137;Bette Midler;0;1988;4;0
137;Lily Tomlin;0;1988;2;0
137;Fred Ward;0;1988;1;4
137;Michele Placido;0;1988;11;14
137;Edward Herrmann;0;1988;0;2
137;Daniel Gerroll;0;1988;0;0
137;Barry Primus;0;1988;1;3
137;Michael Gross;0;1988;0;1
137;Deborah Rush;0;1988;0;0
140;Kim Novak;0;1962;1;3
140;Jack Lemmon;0;1962;7;0
140;Fred Astaire;0;1962;4;1
140;Estelle Winwood;0;1962;1;1
140;Lionel Jeffries;0;1962;1;1
140;Maxwell Reed;0;1962;0;0
140;Philippa Bevans;0;1962;0;0
140;Henry Daniell;0;1962;1;4
142;Whoopi Goldberg;0;1987;1;1
142;Bob Goldthwait;0;1987;0;0
142;G.W. Bailey;0;1987;0;0
142;Lesley Ann Warren;0;1987;1;0
142;James Handy;0;1987;0;0
142;Anne De Salvo;0;1987;1;0
142;John Goodman;0;1987;1;0
142;Elizabeth Ruscio;0;1987;0;0
150;Gaston Modot;1;1930;0;0
150;Lya Lys;1;1930;0;0
150;Max Ernst;1;1930;0;0
150;Pierre PrÃ©vert;1;1930;0;0
150;Lionel Salem;1;1930;0;0
150;Caridad de Laberdesque;1;1930;0;0
150;Artigas;1;1930;0;0
150;Germaine Noizet;1;1930;0;0
150;Duchange;1;1930;0;0
150;Bonaventura IbÃ¡Ã±ez;1;1930;0;0
151;James Belushi;0;1990;5;5
151;Charles Grodin;0;1990;9;0
151;Anne De Salvo;0;1990;2;0
151;Loryn Locklin;0;1990;0;0
151;Stephen Elliott;0;1990;2;1
151;Hector Elizondo;0;1990;2;3
151;Mako;0;1990;0;0
151;Veronica Hamel;0;1990;0;0
151;Gates McFadden;0;1990;0;0
173;Charles Chaplin;0;1916;1;0
173;Henry Bergman;0;1916;0;0
173;Edna Purviance;0;1916;0;0
173;John Rand;0;1916;0;0
173;Albert Austin;0;1916;0;0
173;Eric Campbell;0;1916;0;0
173;James T. Kelley;0;1916;0;0
173;Frank J. Coleman;0;1916;0;0
174;Katharine Hepburn;0;1984;19;11
174;Nick Nolte;0;1984;1;2
174;Kit Le Fever;0;1984;0;0
174;Chip Zien;0;1984;0;0
174;William Duell;0;1984;0;1
174;Walter Abel;0;1984;2;3
174;Elizabeth Wilson;0;1984;1;1
174;Frances Pole;0;1984;0;0
183;Jane Fonda;1;1985;9;10
183;Anne Bancroft;1;1985;1;10
183;Meg Tilly;1;1985;0;1
183;Anne Pitoniak;1;1985;1;0
183;Gratien Gelinas;1;1985;0;0
183;Winston Rekert;1;1985;0;0
183;Guy Hoffman;1;1985;0;0
183;Gabriel Arcand;1;1985;0;0
183;FranÃ§oise Faucher;1;1985;0;0
186;Massimo Girotti;1;1953;6;10
186;Marina Berti;1;1953;0;3
186;Giulietta Masina;1;1953;2;3
186;Michel Jourdan;1;1953;0;0
186;Lucien Gallas;1;1953;0;0
186;Rossana Martini;1;1953;0;0
186;Adriana Sivieri;1;1953;0;1
186;Patrizia Lari;1;1953;0;0
186;Paola Borboni;1;1953;4;3
194;Carol Kane;0;1991;7;2
194;Judge Reinhold;0;1991;8;1
194;Alex Stapley;0;1991;0;0
194;Holly Stapley;0;1991;0;0
194;GÃ©za KovÃ¡cs;0;1991;0;0
194;Errol Slue;0;1991;0;0
194;Lou Pitoscias;0;1991;0;0
198;Akiko Wakabayashi;0;1961;0;0
198;Pierre Brice;0;1961;0;1
198;Marisa Merlini;0;1961;20;9
198;Memmo Carotenuto;0;1961;16;2
198;Vicky Ludovici;0;1961;1;0
198;Valeria Fabrizi;0;1961;1;0
198;Andrea Checchi;0;1961;12;21
198;Marcello Paolini;0;1961;1;0
198;Carlo Taranto;0;1961;4;0
199;Lino Banfi;0;1983;53;2
199;Jerry CalÃ ;0;1983;5;0
199;Mara Venier;0;1983;2;1
199;Annie Belle;0;1983;0;2
199;Mirella Banti;0;1983;0;0
199;Franco Barbero;0;1983;0;0
199;Pino Ammendola;0;1983;0;0
199;Enzo Andronico;0;1983;27;0
202;Bette Davis;1;1956;5;18
202;Brian Keith;1;1956;0;0
202;Kim Hunter;1;1956;0;3
202;Paul Kelly;1;1956;0;0
202;Kevin Coughlin;1;1956;0;0
202;Joe Mantell;1;1956;0;0
202;Sally Brophy;1;1956;0;0
202;Howard Wierum;1;1956;0;0
202;Curtis Cooksey;1;1956;1;0
208;Jean Simmons;1;1963;5;12
208;Robert Preston;1;1963;0;2
208;Aline MacMahon;1;1963;0;3
208;Pat Hingle;1;1963;0;1
208;Thomas Chalmers;1;1963;0;0
208;John Cullum;1;1963;0;0
208;Helen Carew;1;1963;0;0
208;Ronnie Claire Edwards;1;1963;0;0
208;Michael Kearney;1;1963;0;0
209;Barry Newman;1;1970;0;0
209;Harold Gould;1;1970;0;0
209;Diana Muldaur;1;1970;0;0
209;Robert Colbert;1;1970;0;0
209;Kathleen Crowley;1;1970;0;0
209;Warren J. Kemmerling;1;1970;0;0
209;Booth Colman;1;1970;0;0
209;Ken Swofford;1;1970;0;0
212;Marcel Cerdan;0;1949;0;0
212;Ferruccio Tagliavini;0;1949;0;0
212;Mischa Auer;0;1949;2;0
212;Marilyn Buferd;0;1949;0;0
212;Carlo Campanini;0;1949;12;7
212;Leonardo Cortese;0;1949;5;6
212;Aldo Silvani;0;1949;3;3
212;Giuseppe Pierozzi;0;1949;3;0
212;Cesare Polacco;0;1949;1;1
213;Ginger Rogers;0;1945;8;4
213;Joseph Cotten;0;1945;1;3
213;Shirley Temple;0;1945;11;3
213;John Derek;0;1945;0;0
213;Spring Byington;0;1945;3;1
213;Tom Tully;0;1945;0;0
213;Chill Wills;0;1945;0;0
213;Kenny Bowers;0;1945;0;0
214;Jacqueline Lustig;1;1991;0;0
214;Martin Kalwill;1;1991;0;0
214;Arturo Maly;1;1991;0;0
214;Matthew Marsh;1;1991;0;0
214;Enrique Ahriman;1;1991;0;0
214;Cristina Czetto;1;1991;0;0
214;Miguel Ãngel Paludi;1;1991;0;0
214;Mariano LÃ³pez;1;1991;0;0
216;Ed Harris;1;1985;1;1
216;Amy Madigan;1;1985;0;0
216;Ho Nguyen;1;1985;0;0
216;Donald Moffat;1;1985;1;2
216;Rudy Young;1;1985;0;0
216;Truyen V. Tran;1;1985;0;0
216;Cynthia Carle;1;1985;0;0
216;Martin Lasalle;1;1985;0;0
216;William Frankfather;1;1985;0;0
220;Jean Gabin;1;1939;0;6
220;Jules Berry;1;1939;1;0
220;Arletty;1;1939;2;1
220;Mady Berry;1;1939;0;0
220;RenÃ© GÃ©nin;1;1939;0;0
220;Jacqueline Laurent;1;1939;0;0
220;Bernard Blier;1;1939;0;0
220;Arthur DevÃ¨re;1;1939;0;0
220;RenÃ© Bergeron;1;1939;0;0
224;Montgomery Clift;1;1957;0;5
224;Elizabeth Taylor;1;1957;3;6
224;Eva Marie Saint;1;1957;0;1
224;Lee Marvin;1;1957;0;2
224;Nigel Patrick;1;1957;1;2
224;Rod Taylor;1;1957;0;0
224;Agnes Moorehead;1;1957;2;11
224;Walter Abel;1;1957;2;2
225;Elsa Merlini;0;1936;0;0
225;Antonio Gandusio;0;1936;0;0
225;Renato Cialente;0;1936;0;0
225;Dria Paola;0;1936;0;1
225;Marcello Giorda;0;1936;0;0
225;Olga Vittoria Gentilli;0;1936;0;0
225;Margherita Bagni;0;1936;0;0
227;Gino Cervi;1;1935;0;0
227;Evi Maltagliati;1;1935;0;0
227;Gianfranco Giachetti;1;1935;0;0
227;Egisto Olivieri;1;1935;0;1
227;Elisa Cegani;1;1935;0;0
227;Gian Paolo Rosmino;1;1935;0;0
227;Ugo Ceseri;1;1935;0;0
227;Franco Coop;1;1935;1;0
227;Umberto Sacripante;1;1935;1;0
228;Omero Antonutti;1;1980;0;1
228;Eva Kotamanidou;1;1980;0;1
228;Grigoris Evangelatos;1;1980;0;0
228;Mihalis Giannatos;1;1980;0;0
228;Miranda Kounelaki;1;1980;0;0
228;Laura De Marchi;1;1980;0;3
228;Toula Stathopoulou;1;1980;0;0
228;Thanos Grammenos;1;1980;0;0
229;Michael Caine;1;1966;0;1
229;Shelley Winters;1;1966;0;13
229;Jane Asher;1;1966;0;0
229;Julia Foster;1;1966;0;1
229;Millicent Martin;1;1966;0;1
229;Shirley Anne Field;1;1966;1;1
229;Vivien Merchant;1;1966;0;0
229;Eleanor Bron;1;1966;0;0
229;Denholm Elliott;1;1966;0;2
230;Dustin Hoffman;0;1972;1;4
230;Stefania Sandrelli;0;1972;6;6
230;Carla Gravina;0;1972;4;8
230;Saro UrzÃ¬;0;1972;10;5
230;Duilio Del Prete;0;1972;0;0
230;Luigi Baghetti;0;1972;0;0
230;Renzo Marignano;0;1972;1;0
230;Danika La Loggia;0;1972;0;0
230;Clara Colosimo;0;1972;0;0
230;Enzo Cannavale;0;1972;4;0
238;Tom Selleck;0;1989;3;0
238;Paulina Porizkova;0;1989;0;0
238;James Farentino;0;1989;0;1
238;William Daniels;0;1989;4;2
238;Hurd Hatfield;0;1989;0;1
238;Ronald Guttman;0;1989;0;0
238;Victor Argo;0;1989;0;3
238;Patrick Wayne;0;1989;0;1
238;Tess Harper;0;1989;1;0
240;Mia Farrow;0;1990;10;5
240;William Hurt;0;1990;1;4
240;Joe Mantegna;0;1990;5;0
240;Cybill Shepherd;0;1990;2;3
240;June Squibb;0;1990;0;0
240;Marceline Hugot;0;1990;0;0
240;Bernadette Peters;0;1990;2;0
240;Gwen Verdon;0;1990;1;0
240;Alec Baldwin;0;1990;4;1
240;Keye Luke;0;1990;1;0
240;Julie Kavner;0;1990;2;0
241;Ellen Burstyn;1;1974;0;2
241;Kris Kristofferson;1;1974;0;0
241;Harvey Keitel;1;1974;0;1
241;Alfred Lutter;1;1974;0;0
241;Diane Ladd;1;1974;0;0
241;Lelia Goldoni;1;1974;0;1
241;Billy Green Bush;1;1974;0;1
241;Jodie Foster;1;1974;1;0
248;Dennis Christopher;0;1979;0;0
248;Dennis Quaid;0;1979;0;0
248;Daniel Stern;0;1979;0;0
248;Jackie Earle Haley;0;1979;1;0
248;Barbara Barrie;0;1979;0;0
248;Paul Dooley;0;1979;0;0
248;Robyn Douglass;0;1979;0;0
248;Hart Bochner;0;1979;0;0
248;Amy Wright;0;1979;0;0
254;Richard Gere;1;1983;0;5
254;ValÃ©rie Kaprisky;1;1983;0;0
254;Art Metrano;1;1983;1;0
254;Robert Dunn;1;1983;0;0
254;William Tepper;1;1983;0;1
254;John Ryan;1;1983;0;0
254;Karen Black;1;1983;3;9
256;Charles Chaplin;0;1916;1;0
256;Albert Austin;0;1916;0;0
266;Chevy Chase;0;1988;11;0
266;Madolyn Smith;0;1988;1;0
266;Kevin O'Morrison;0;1988;0;0
266;Joseph Maher;0;1988;1;0
266;Brad Sullivan;0;1988;0;0
266;Jack Gilpin;0;1988;0;0
266;Caris Corfman;0;1988;0;0
267;Stan Laurel;0;1935;7;0
267;Oliver Hardy;0;1935;7;0
267;James Finlayson;0;1935;3;0
267;June Lang;0;1935;0;0
267;Vernon Steele;0;1935;0;0
267;William Janney;0;1935;0;0
269;Stan Laurel;0;1943;18;0
269;Oliver Hardy;0;1943;19;0
269;Vivian Blaine;0;1943;0;0
269;Douglas Fowley;0;1943;1;0
269;Noel Madison;0;1943;0;0
269;Robert Bailey;0;1943;0;0
269;Lee Patrick;0;1943;0;1
269;Robert Emmett Keane;0;1943;0;0
270;TotÃ²;0;1941;3;0
270;Luigi Pavese;0;1941;1;2
270;Paolo Stoppa;0;1941;2;1
270;Franco Coop;0;1941;3;1
270;Amelia Chellini;0;1941;2;0
270;Isa Bellini;0;1941;0;0
270;Wilma Mangini;0;1941;0;0
270;Thea Prandi;0;1941;0;0
270;Elli Parvo;0;1941;2;0
272;Alberto Sordi;0;1954;14;3
272;Vittorio De Sica;0;1954;19;6
272;Paolo Stoppa;0;1954;21;6
272;Charles Vanel;0;1954;0;5
272;Riccardo Fellini;0;1954;1;0
272;Silvana Pampanini;0;1954;15;3
272;Daniel GÃ©lin;0;1954;2;1
272;Jean Richard;0;1954;1;0
272;Carlo Lombardi;0;1954;2;2
273;Eddie Constantine;1;1991;2;2
273;Hanns Zischler;1;1991;0;0
273;Claudia Michelsen;1;1991;0;0
273;Nathalie Kadem;1;1991;0;0
273;AndrÃ© S. Labarthe;1;1991;0;2
273;Robert Wittmers;1;1991;0;0
273;Kim Kashkashian;1;1991;0;0
273;Anton Mossine;1;1991;0;0
274;Lino Banfi;0;1984;55;2
274;Gigi Sammarchi;0;1984;2;0
274;Andrea Roncato;0;1984;2;0
274;Licinia Lentini;0;1984;3;0
274;Giuliana Calandra;0;1984;12;0
274;Camillo Milli;0;1984;4;1
274;Stefano Davanzati;0;1984;0;0
274;Urs Althaus;0;1984;0;0
276;Rudolf Hrusinsky;1;1969;1;0
276;Vlastimil Brodsky;1;1969;0;1
276;VÃ¡clav Neckar;1;1969;0;1
276;Jitka ZelenohorskÃ¡;1;1969;0;0
276;Jaroslav SatoranskÃ½;1;1969;0;0
276;Ferdinand Kruta;1;1969;0;0
276;Frantisek Rehak;1;1969;0;0
276;Leos Sucharipa;1;1969;0;0
278;Tim Robbins;1;1990;2;0
278;Elizabeth PeÃ±a;1;1990;0;0
278;Danny Aiello;1;1990;4;4
278;Matt Craven;1;1990;0;0
278;Pruitt Taylor Vince;1;1990;0;0
278;Jason Alexander;1;1990;0;0
278;Patricia Kalember;1;1990;0;0
278;Eriq La Salle;1;1990;0;0
278;Ving Rhames;1;1990;0;1
278;Brian Tarantina;1;1990;0;0
280;Nino Manfredi;0;1964;23;3
280;Monica Vitti;0;1964;4;3
280;Charles Aznavour;0;1964;2;3
280;Ugo Tognazzi;0;1964;42;1
280;Fulvia Franco;0;1964;3;2
280;John Phillip Law;0;1964;0;0
280;Claire Boom;0;1964;0;0
280;Jean-Pierre Cassel;0;1964;1;2
280;Sergio Fantoni;0;1964;0;3
280;MichÃ¨le Mercier;0;1964;5;1
280;Bernard Blier;0;1964;2;10
288;Christopher Cazenove;1;1988;0;2
288;Edita Brychta;1;1988;0;0
288;Patrick Shai;1;1988;0;0
288;Oliver Reed;1;1988;6;9
288;Henry Cele;1;1988;0;0
288;Siegfried Mynhardt;1;1988;0;0
288;Robin Smith;1;1988;0;0
289;Gena Rowlands;1;1988;1;12
289;Mia Farrow;1;1988;9;4
289;Ian Holm;1;1988;0;5
289;Gene Hackman;1;1988;4;12
289;Martha Plimpton;1;1988;0;1
289;Blythe Danner;1;1988;1;1
289;Betty Buckley;1;1988;0;0
289;Martha Plimpton;1;1988;0;1
289;John Houseman;1;1988;1;2
289;Sandy Dennis;1;1988;1;6
289;David Ogden Stiers;1;1988;1;0
289;Philip Bosco;1;1988;1;1
